Complaint ID,Product,Sub-product,Issue,Sub-issue,State,ZIP code,Date received,Date sent to company,Company,Company response,Timely response?,Consumer disputed?,y,days_to_forward,Date received_year,Date received_month,Date received_dow,p_yes,p_no,pred,expected_cost,high_cost_flag
1192751,Bank account or service,Checking account,Deposits and withdrawals,,FL,33172.0,2015-01-14,2015-01-16,TD Bank,Closed with explanation,Yes,,1,2.0,2015,1,2,0.5805438902622774,0.4194561097377226,1,4.755648877901781,0
1195951,Credit reporting,,Credit reporting company's investigation,Inadequate help over the phone,CO,80227.0,2015-01-15,2015-01-15,Equifax,Closed with explanation,Yes,Yes,1,0.0,2015,1,3,0.6555360622090893,0.34446393779091067,1,18.755711502327287,0
1257316,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,IL,60621.0,2015-02-25,2015-03-03,Genworth Financial,Untimely response,No,,0,6.0,2015,2,2,0.4986358137293277,0.5013641862706724,1,6.210913490165379,0
1255942,Debt collection,Mortgage,Improper contact or sharing of info,Contacted me after I asked not to,OK,74014.0,2015-02-25,2015-02-25,Commercial Recovery Systems,Untimely response,No,,0,0.0,2015,2,2,0.23746062559910636,0.7625393744008937,1,7.10031499520715,0
1219357,Debt collection,Medical,Cont'd attempts collect debt not owed,Debt was paid,TX,78419.0,2015-01-31,2015-01-31,"Hauge Associates, Inc.",Closed with explanation,Yes,,1,0.0,2015,1,5,0.3310206740094671,0.6689793259905329,1,6.351834607924263,0
1185230,Bank account or service,(CD) Certificate of deposit,Deposits and withdrawals,,NJ,8759.0,2015-01-07,2015-01-07,Santander Bank US,Closed,Yes,,1,0.0,2015,1,2,0.5729755893905668,0.4270244106094332,1,4.4161952848754655,0
1268026,Credit reporting,,Incorrect information on credit report,Reinserted previously deleted info,WI,53072.0,2015-03-03,2015-03-10,Equifax,Closed with explanation,Yes,,1,7.0,2015,3,1,0.9053967409045298,0.09460325909547018,1,3.156826072763762,0
1186254,Credit reporting,,Unable to get credit report/credit score,Problem getting my free annual report,PR,769.0,2015-01-08,2015-01-08,Equifax,Closed with explanation,Yes,No,1,0.0,2015,1,3,0.6239456670744737,0.37605433292552626,1,4.00843466340421,0
1233495,Debt collection,,Disclosure verification of debt,Not given enough info to verify debt,NJ,7748.0,2015-02-10,2015-02-10,"HCFS Health Care Financial Services, Inc.",Closed with explanation,Yes,,1,0.0,2015,2,1,0.5753192606466961,0.42468073935330386,1,4.397445914826431,0
1230229,Debt collection,,Cont'd attempts collect debt not owed,Debt is not mine,WA,98004.0,2015-02-07,2015-02-11,"Convergent Resources, Inc.",Closed with explanation,Yes,,1,4.0,2015,2,5,0.5842614583294328,0.41573854167056723,1,5.125908333364538,0
1191550,Student loan,Non-federal student loan,Can't repay my loan,,PA,19103.0,2015-01-13,2015-01-13,Navient,Closed with explanation,Yes,,1,0.0,2015,1,1,0.7283666634707945,0.2716333365292055,1,3.173066692233644,0
1220057,Debt collection,Credit card,Communication tactics,Frequent or repeated calls,VA,24502.0,2015-02-02,2015-02-06,GE Capital Retail,Closed with non-monetary relief,Yes,,1,4.0,2015,2,0,0.6762240358073504,0.32377596419264965,1,4.390207713541197,0
1223084,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,TN,37070.0,2015-02-03,2015-02-10,"Robinson, Reagan and Young PLLC",Closed with explanation,Yes,,1,7.0,2015,2,1,0.4785852900431822,0.5214147099568178,1,6.571317679654543,0
1187796,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,FL,32837.0,2015-01-09,2015-01-09,Regions,Closed with non-monetary relief,Yes,,1,0.0,2015,1,4,0.5834315576329548,0.41656844236704516,1,4.332547538936361,0
1206633,Debt collection,,Improper contact or sharing of info,Talked to a third party about my debt,MI,48166.0,2015-01-23,2015-01-23,Niagara Portfolio Solutions LLC,Closed with explanation,Yes,,1,0.0,2015,1,4,0.46889507435265976,0.5311049256473402,1,5.248839405178722,0
1267868,Credit card,,Credit determination,,IL,60706.0,2015-03-04,2015-03-04,Capital One,Closed with explanation,Yes,,1,0.0,2015,3,2,0.8535844845014278,0.14641551549857224,1,2.171324123988578,0
1189265,Mortgage,Conventional adjustable mortgage (ARM),"Loan servicing, payments, escrow account",,GA,30066.0,2015-01-10,2015-01-10,EverBank,Closed with explanation,Yes,,1,0.0,2015,1,5,0.4656834161552461,0.5343165838447539,1,5.274532670758031,0
1233458,Credit reporting,,Incorrect information on credit report,Information is not mine,DE,19810.0,2015-02-10,2015-02-10,Equifax,Closed with explanation,Yes,Yes,1,0.0,2015,2,1,0.7465206049197673,0.25347939508023265,1,18.02783516064186,0
1227384,Debt collection,Payday loan,Cont'd attempts collect debt not owed,Debt is not mine,CA,93561.0,2015-02-05,2015-02-09,Premier Recovery Group,Untimely response,No,,0,4.0,2015,2,3,0.13900126927366005,0.8609987307263399,0,8.68798984581072,0
1244234,Credit card,,Billing disputes,,OH,43224.0,2015-02-18,2015-02-25,Fifth Third Bank,Closed with explanation,Yes,Yes,1,7.0,2015,2,2,0.8019050117776639,0.19809498822233607,1,18.984759905778688,0
1241144,Credit reporting,,Credit reporting company's investigation,Problem with statement of dispute,IN,46206.0,2015-02-14,2015-02-14,TransUnion,Closed with explanation,Yes,,1,0.0,2015,2,5,0.7696976992818512,0.23030230071814883,1,2.8424184057451907,0
1210099,Debt collection,,Communication tactics,Frequent or repeated calls,VA,22152.0,2015-01-26,2015-01-29,"Northstar Location Services, LLC",Closed,Yes,,1,3.0,2015,1,0,0.5639769223267209,0.4360230776732791,1,5.088184621386233,0
1204002,Money transfers,Domestic (US) money transfer,Fraud or scam,,IL,60656.0,2015-01-22,2015-01-22,JPMorgan Chase,Closed with monetary relief,Yes,,1,0.0,2015,1,3,0.5448598220051186,0.4551401779948814,1,4.641121423959051,0
1202889,Credit reporting,,Credit reporting company's investigation,Inadequate help over the phone,CA,95127.0,2015-01-20,2015-01-21,Experian,Closed with explanation,Yes,Yes,1,1.0,2015,1,1,0.694888813681222,0.305111186318778,1,18.640889490550222,0
1216866,Debt collection,,Cont'd attempts collect debt not owed,Debt is not mine,WA,99037.0,2015-01-29,2015-01-29,Allied Interstate LLC,Closed with non-monetary relief,Yes,,1,0.0,2015,1,3,0.5573843215892165,0.44261567841078353,1,4.540925427286268,0
1235075,Credit reporting,,Incorrect information on credit report,Information is not mine,NC,28025.0,2015-02-11,2015-02-18,Equifax,Closed with explanation,Yes,,1,7.0,2015,2,2,0.7032802298661801,0.2967197701338199,1,4.7737581610705595,0
1282635,Student loan,Non-federal student loan,Getting a loan,,FL,34203.0,2015-03-13,2015-03-16,Discover,Closed with non-monetary relief,Yes,,1,3.0,2015,3,4,0.7743407244302866,0.22565927556971344,1,3.4052742045577076,0
1233133,Credit card,,Other,,OH,45377.0,2015-02-10,2015-02-10,PNC Bank,Closed with explanation,Yes,Yes,1,0.0,2015,2,1,0.8532347805234383,0.14676521947656174,1,17.174121755812493,0
1207150,Debt collection,Credit card,Cont'd attempts collect debt not owed,Debt was paid,IN,46069.0,2015-01-23,2015-01-29,"Stoneleigh Recovery Associates, LLC",Closed with non-monetary relief,Yes,,1,6.0,2015,1,4,0.4066307521187348,0.5933692478812652,1,6.946953983050122,0
1198700,Consumer loan,Vehicle loan,Shopping for a loan or lease,,MI,48198.0,2015-01-19,2015-01-19,JPMorgan Chase,Closed with explanation,Yes,,1,0.0,2015,1,0,0.35812330670281833,0.6418766932971817,1,6.135013546377453,0
1246952,Debt collection,"Other (phone, health club, etc.)",Improper contact or sharing of info,Talked to a third party about my debt,VA,22201.0,2015-02-19,2015-02-19,"FAIR COLLECTIONS & OUTSOURCING, INC.",Closed with explanation,Yes,Yes,1,0.0,2015,2,3,0.5824835471015146,0.4175164528984854,1,19.340131623187883,1
1227383,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,NoI,-9999.0,2015-02-05,2015-02-10,"Shellpoint Partners, LLC",Closed with explanation,Yes,,1,5.0,2015,2,3,0.6068865487246872,0.39311345127531283,1,5.144907610202503,0
1187040,Credit card,,Billing disputes,,CA,90201.0,2015-01-07,2015-01-08,Bank of America,Closed with monetary relief,Yes,,1,1.0,2015,1,2,0.6037654052570409,0.3962345947429591,1,4.369876757943673,0
1207677,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",,CT,6820.0,2015-01-24,2015-01-24,"Select Portfolio Servicing, Inc",Closed with explanation,Yes,,1,0.0,2015,1,5,0.6186280084514327,0.38137199154856727,1,4.050975932388538,0
1221816,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,GA,30004.0,2015-02-02,2015-02-05,Wells Fargo,Closed with explanation,Yes,,1,3.0,2015,2,0,0.45398789847775284,0.5460121015222472,1,5.968096812177977,0
1254182,Debt collection,,Cont'd attempts collect debt not owed,Debt is not mine,WA,98027.0,2015-02-24,2015-02-24,"I.C. System, Inc.",Closed with explanation,Yes,,1,0.0,2015,2,1,0.6016486339544048,0.3983513660455952,1,4.186810928364761,0
1190254,Consumer loan,Vehicle loan,Problems when you are unable to pay,,AL,36105.0,2015-01-12,2015-01-12,TMX Finance LLC,Closed with explanation,Yes,,1,0.0,2015,1,0,0.4238675292505791,0.5761324707494209,1,5.609059765995367,0
1207075,Debt collection,,Improper contact or sharing of info,Contacted me after I asked not to,MA,2453.0,2015-01-23,2015-01-23,"National Enterprise Systems, Inc.",Closed with explanation,Yes,,1,0.0,2015,1,4,0.5692762525229712,0.4307237474770288,1,4.44578997981623,0
1219429,Consumer loan,Vehicle loan,Managing the loan or lease,,MI,48237.0,2015-01-31,2015-01-31,Credit Acceptance Corporation,Closed with explanation,Yes,,1,0.0,2015,1,5,0.49668055729991234,0.5033194427000877,1,5.026555541600701,0
1226086,Bank account or service,Checking account,"Account opening, closing, or management",,KY,41076.0,2015-02-04,2015-02-05,Fifth Third Bank,Closed with explanation,Yes,,1,1.0,2015,2,2,0.6186561500430803,0.3813438499569197,1,4.250750799655358,0
1257744,Bank account or service,Checking account,Deposits and withdrawals,,PA,19111.0,2015-02-25,2015-02-26,TD Bank,Closed with explanation,Yes,,1,1.0,2015,2,2,0.6377507594618178,0.3622492405381822,1,4.097993924305458,0
1256676,Debt collection,,Disclosure verification of debt,Right to dispute notice not received,IA,50211.0,2015-02-25,2015-02-25,"CU Recovery, Inc.",Closed with explanation,Yes,Yes,1,0.0,2015,2,2,0.43695477378338976,0.5630452262166102,1,20.50436180973288,1
1188854,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",,WA,98133.0,2015-01-09,2015-01-09,Wells Fargo,Closed with explanation,Yes,Yes,1,0.0,2015,1,4,0.4280985419615828,0.5719014580384172,1,20.57521166430734,1
1208051,Payday loan,,Charged fees or interest I didn't expect,,MD,20879.0,2015-01-24,2015-01-24,"CashCall, Inc.",Closed with explanation,Yes,Yes,1,0.0,2015,1,5,0.3961228950187824,0.6038771049812176,1,20.83101683984974,1
1272022,Debt collection,Credit card,Cont'd attempts collect debt not owed,Debt is not mine,IL,61822.0,2015-03-06,2015-03-06,"Rozlin Financial Group, Inc.",Closed,Yes,,1,0.0,2015,3,4,0.5328969164798714,0.46710308352012864,1,4.736824668161029,0
1222944,Debt collection,,Communication tactics,Threatened to take legal action,OH,43004.0,2015-02-03,2015-02-03,Everest Receivable Services Inc.,Closed with explanation,Yes,,1,0.0,2015,2,1,0.5078835959993465,0.4921164040006535,1,4.936931232005228,0
1192059,Credit card,,Customer service / Customer relations,,MA,2119.0,2015-01-13,2015-01-16,Citibank,Closed with explanation,Yes,,1,3.0,2015,1,1,0.6841075234599362,0.3158924765400638,1,4.127139812320511,0
1268711,Debt collection,,Communication tactics,Frequent or repeated calls,CA,92105.0,2015-03-04,2015-03-05,"R.M. Galicia, Inc.",Closed with explanation,Yes,,1,1.0,2015,3,2,0.5622331510433871,0.4377668489566129,1,4.702134791652903,0
1232694,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,MI,48382.0,2015-02-10,2015-02-18,Rushmore Loan Management Services LLC,Closed with explanation,Yes,,1,8.0,2015,2,1,0.5605158182527112,0.43948418174728876,1,6.11587345397831,0
1217946,Bank account or service,Checking account,Using a debit or ATM card,,MO,65284.0,2015-01-30,2015-01-30,Commerce Bank,In progress,No,,0,0.0,2015,1,4,0.4668793458633972,0.5331206541366028,1,5.2649652330928225,0
1272443,Credit card,,Bankruptcy,,NV,89434.0,2015-03-07,2015-03-08,U.S. Bancorp,Closed with explanation,Yes,,1,1.0,2015,3,5,0.6530223000949638,0.34697769990503624,1,3.97582159924029,0
1238255,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt was paid,IL,60201.0,2015-02-12,2015-02-12,"Arnold Scott Harris, P.C.",Closed with explanation,Yes,,1,0.0,2015,2,3,0.5005115853831583,0.4994884146168417,1,4.9959073169347334,0
1281600,Credit reporting,,Incorrect information on credit report,Information is not mine,TX,79404.0,2015-03-13,2015-03-13,Equifax,Closed with explanation,Yes,,1,0.0,2015,3,4,0.7536876579305951,0.2463123420694049,1,2.970498736555239,0
1233108,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,FL,32796.0,2015-02-09,2015-02-10,Nationstar Mortgage,Closed with explanation,Yes,,1,1.0,2015,2,0,0.6582787595098191,0.34172124049018093,1,3.9337699239214476,0
1186555,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,MD,21222.0,2015-01-08,2015-01-13,JPMorgan Chase,Closed with explanation,Yes,,1,5.0,2015,1,3,0.5119858951706918,0.4880141048293082,1,5.9041128386344655,0
1257727,Money transfers,Domestic (US) money transfer,Other transaction issues,,MD,21221.0,2015-02-26,2015-02-26,Santander Bank US,Closed with explanation,Yes,,1,0.0,2015,2,3,0.8606400269811022,0.1393599730188978,1,2.1148797841511824,0
1190453,Debt collection,"Other (phone, health club, etc.)",Disclosure verification of debt,Not given enough info to verify debt,IL,62269.0,2015-01-12,2015-01-15,Encore Capital Group,Closed with non-monetary relief,Yes,,1,3.0,2015,1,0,0.5869183850201565,0.4130816149798435,1,4.904652919838748,0
1189700,Debt collection,"Other (phone, health club, etc.)",Disclosure verification of debt,Not given enough info to verify debt,FL,32809.0,2015-01-11,2015-01-15,"AmerAssist A/R Solutions, Inc.",Closed,Yes,No,1,4.0,2015,1,6,0.45391353284224745,0.5460864671577526,1,6.16869173726202,0
1244479,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",,NY,11558.0,2015-02-17,2015-02-18,JPMorgan Chase,Closed with non-monetary relief,Yes,,1,1.0,2015,2,1,0.5360649346777849,0.46393506532221507,1,4.911480522577721,0
1233091,Debt collection,,Taking/threatening an illegal action,Threatened to sue on too old debt,CA,95205.0,2015-02-09,2015-02-10,"CashCall, Inc.",Closed with explanation,Yes,,1,1.0,2015,2,0,0.43545140012048655,0.5645485998795134,1,5.716388799036108,0
1259048,Debt collection,Medical,Taking/threatening an illegal action,Sued where didn't live/sign for debt,TX,77373.0,2015-02-26,2015-02-26,Encore Capital Group,Closed with explanation,Yes,,1,0.0,2015,2,3,0.6048715268216606,0.39512847317833943,1,4.1610277854267155,0
1206415,Bank account or service,Checking account,Deposits and withdrawals,,DC,20020.0,2015-01-23,2015-01-27,Bank of America,Closed with monetary relief,Yes,,1,4.0,2015,1,4,0.4340902916470422,0.5659097083529578,1,6.3272776668236625,0
1251507,Prepaid card,Gift or merchant card,Fees,,NY,10459.0,2015-02-23,2015-02-27,PNC Bank,In progress,Yes,,1,4.0,2015,2,0,0.8028627793277564,0.1971372206722436,1,3.3770977653779486,0
1196979,Debt collection,"Other (phone, health club, etc.)",Disclosure verification of debt,Not given enough info to verify debt,IL,60640.0,2015-01-16,2015-01-21,"Enhanced Recovery Company, LLC",Closed with non-monetary relief,Yes,,1,5.0,2015,1,4,0.6346085681658944,0.3653914318341056,1,4.923131454672845,0
1222287,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,VA,20171.0,2015-02-03,2015-02-06,"BWW Law Group, LLC",Closed with explanation,Yes,,1,3.0,2015,2,1,0.568769413928574,0.43123058607142595,1,5.049844688571408,0
1196575,Bank account or service,Other bank product/service,"Account opening, closing, or management",,MO,63130.0,2015-01-16,2015-01-16,U.S. Bancorp,Closed with explanation,Yes,,1,0.0,2015,1,4,0.5660856355859123,0.4339143644140877,1,4.471314915312702,0
1220430,Credit reporting,,Incorrect information on credit report,Account terms,FL,33609.0,2015-02-02,2015-02-02,Experian,Closed with explanation,Yes,,1,0.0,2015,2,0,0.6457399170409301,0.35426008295906986,1,3.834080663672559,0
1185352,Credit reporting,,Incorrect information on credit report,Account status,IL,60013.0,2015-01-07,2015-01-21,Experian,Closed with non-monetary relief,Yes,,1,14.0,2015,1,2,0.6084247344879343,0.3915752655120657,1,6.932602124096526,0
1201839,Bank account or service,Checking account,"Account opening, closing, or management",,FL,34230.0,2015-01-21,2015-01-23,BankUnited,Closed with explanation,Yes,,1,2.0,2015,1,2,0.5273904910588204,0.4726095089411796,1,5.180876071529437,0
1226424,Debt collection,Credit card,Communication tactics,Called after sent written cease of comm,KY,42303.0,2015-02-05,2015-02-10,Citibank,Closed with non-monetary relief,Yes,,1,5.0,2015,2,3,0.6120503415082816,0.38794965849171836,1,5.103597267933747,0
1255927,Debt collection,Credit card,Communication tactics,Threatened to take legal action,IN,46236.0,2015-02-25,2015-02-25,"Portfolio Recovery Associates, Inc.",Closed with non-monetary relief,Yes,,1,0.0,2015,2,2,0.6795266739727716,0.32047332602722844,1,3.5637866082178276,0
1260391,Bank account or service,Other bank product/service,"Account opening, closing, or management",,FL,34677.0,2015-02-27,2015-03-03,JPMorgan Chase,Closed with explanation,Yes,,1,4.0,2015,2,4,0.582660020372244,0.41733997962775604,1,5.138719837022048,0
1194006,Credit reporting,,Incorrect information on credit report,Information is not mine,UT,84084.0,2015-01-12,2015-01-15,Experian,Closed with non-monetary relief,Yes,,1,3.0,2015,1,0,0.8042469908935181,0.19575300910648186,1,3.166024072851855,0
1254743,Bank account or service,Other bank product/service,"Account opening, closing, or management",,MA,2131.0,2015-02-24,2015-03-03,Bank of America,Closed with non-monetary relief,Yes,,1,7.0,2015,2,1,0.6019420046089689,0.39805799539103115,1,5.5844639631282496,0
